Video URL,Title,Likes Count,Comment Count
https://www.youtube.com/watch?v=pt0iYgoNCUA,Bottles and cans deposit refund scheme means green bin charges must rise waste firms warn,30,23
https://www.youtube.com/watch?v=psBwSjVjPCM,I cannot remain silent  former RTÉ chair Siún Ní Raghallaigh takes aim at Catherine Martin,36,29
https://www.youtube.com/watch?v=prOoRJBJ4dU,Thousands mourn Benedict XVI at funeral celebrated by Pope,3,1
https://www.youtube.com/watch?v=pR4Q2TIzS2I,David Tweeds stepdaughter suspects there are more victims to come forward,3,0
https://www.youtube.com/watch?v=PpI57qFiB3w,100 Moments that Defined Ireland,1,0
https://www.youtube.com/watch?v=ppG3OIYC9Jo,Standing ovation in Dáil for Natasha OBrien,19,4
https://www.youtube.com/watch?v=pOBc_cLotQo,Former rugby players Marcus Horan and Lynne Cantwell speak about their experiences with concussion,3,1
https://www.youtube.com/watch?v=pM0uf3YvyI4,Video of Dublin taxi driver who deliberately drove into a cyclist and knocked him off his bike,126,131
https://www.youtube.com/watch?v=PKlu3nxpSO8,Covid and Flu cases set to rise over Christmas period,7,2
https://www.youtube.com/watch?v=pK6Fpjdp7S0,Members of the public heckle Ryan Tubridy as he leaves Media Committee with agent Noel Kelly,193,152
https://www.youtube.com/watch?v=pIsRKWbND7c,Funeral of Gerry Hutchs older brother Johnny takes place,31,7
https://www.youtube.com/watch?v=pihP1Lp13Y4,Kate Middleton comforts weeping mother at centre for families fleeing Ukraine war,11,0
https://www.youtube.com/watch?v=PfqMg0JnfNQ,Arrest made after man dies in Kildare stabbing,62,39
https://www.youtube.com/watch?v=pDhVRW0kdZk,Sinn Feins Stormont leader Michelle ONeill pays tribute to Nicola Sturgeon,5,12
https://www.youtube.com/watch?v=pCQhPjcAFp4,Pensions and disability payments of 2500 Ukrainians to be cut,10,0
https://www.youtube.com/watch?v=Pcgv1zfIgW4,Michael McGrath says he has confidence in media minister Catherine Martin over RTÉ,1,9
https://www.youtube.com/watch?v=p7wIqNL-vss,Centenary Papers Part 6 Saturdays Irish Independent,1,0
https://www.youtube.com/watch?v=P3lRkhXyqhg,The moment Danny HealyRae proposes brother Michael HealyRae as the next Taoiseach in the Dail,89,27
https://www.youtube.com/watch?v=P2P0IOTdji4,Elections 2024 update from Kevin Doyle in the RDS,59,113
https://www.youtube.com/watch?v=p21X4h76I8E,Prorefugee demo countering far right held in Dublin on bank holiday,145,626
https://www.youtube.com/watch?v=p-Xvo4UrQyg,Veteran soldier given suspended sentence for Troubles killing,2,3
https://www.youtube.com/watch?v=p-Jv6CoYSC8,Two planes collide midair and explode during a Dallas air show in US,1,0
https://www.youtube.com/watch?v=P-CUaIe0JQ4,Crowds welcome winter solstice at Newgrange,106,30
https://www.youtube.com/watch?v=p_OMR2N1neg,The Friend Experience opens in Dublin,13,2
https://www.youtube.com/watch?v=OX8cDHoKgr8,Car driving on the footpath the wrong way over Rice Bridge then crashing in Waterford,8,1
https://www.youtube.com/watch?v=oX-qyOn0qMs,Inside Irelands Largest Newsroom Making Saturdays Irish Independent,1,0
https://www.youtube.com/watch?v=OWxrJm6clfY,Brand New Series With Review Magazine  The Milk Bubble,1,0
https://www.youtube.com/watch?v=OvuYsQ04G9g,TD Denis Naughten tells Leo Varadkar of dying OAPs agonising wait on a trolley in Hospital,20,28
https://www.youtube.com/watch?v=OTeUZXRCS4M,Inside Irelands Largest Newsroom The Digital Obsession,1,0
https://www.youtube.com/watch?v=Ot3aqEROwbs,Pope Benedict XVI dies aged 95,5,5
